column_0,dstid,sourceid,day,total_records,total_duration,total_squares_duration,total_log_duration,total_squares_log_duration,geoid10,X_geojson,day1_geom,day2_geom
66,54,567,5,80,73313,72841881,541.576406552911,3676.42823051217,42003111500,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.934256,40.457577],[-79.932399,40.460678],[-79.931617,40.461959],[-79.930673,40.463493],[-79.929401,40.465611],[-79.928123,40.467723],[-79.924257,40.466297],[-79.922763,40.465943],[-79.921635,40.465681],[-79.919904,40.46507],[-79.918938,40.464719],[-79.917065,40.463086],[-79.915771,40.459858],[-79.917412,40.457481],[-79.918069,40.457929],[-79.921229,40.460045],[-79.922723,40.460656],[-79.925043,40.459954],[-79.92898,40.458758],[-79.934057,40.457262],[-79.934256,40.457577]]]]},""properties"":{""MOVEMENT_ID"":""54"",""DISPLAY_NAME"":""5800 Ansley Street, East Liberty, Pittsburgh"",""GEOID10"":""42003111500""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.934256,40.457577],[-79.932399,40.460678],[-79.931617,40.461959],[-79.930673,40.463493],[-79.929401,40.465611],[-79.928123,40.467723],[-79.924257,40.466297],[-79.922763,40.465943],[-79.921635,40.465681],[-79.919904,40.46507],[-79.918938,40.464719],[-79.917065,40.463086],[-79.915771,40.459858],[-79.917412,40.457481],[-79.918069,40.457929],[-79.921229,40.460045],[-79.922723,40.460656],[-79.925043,40.459954],[-79.92898,40.458758],[-79.934057,40.457262],[-79.934256,40.457577]]]]},""properties"":{""MOVEMENT_ID"":""54"",""DISPLAY_NAME"":""5800 Ansley Street, East Liberty, Pittsburgh"",""GEOID10"":""42003111500""}}"
67,54,567,12,73,79867,103204003,505.286706968384,3507.80728137525,42003111500,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.934256,40.457577],[-79.932399,40.460678],[-79.931617,40.461959],[-79.930673,40.463493],[-79.929401,40.465611],[-79.928123,40.467723],[-79.924257,40.466297],[-79.922763,40.465943],[-79.921635,40.465681],[-79.919904,40.46507],[-79.918938,40.464719],[-79.917065,40.463086],[-79.915771,40.459858],[-79.917412,40.457481],[-79.918069,40.457929],[-79.921229,40.460045],[-79.922723,40.460656],[-79.925043,40.459954],[-79.92898,40.458758],[-79.934057,40.457262],[-79.934256,40.457577]]]]},""properties"":{""MOVEMENT_ID"":""54"",""DISPLAY_NAME"":""5800 Ansley Street, East Liberty, Pittsburgh"",""GEOID10"":""42003111500""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.934256,40.457577],[-79.932399,40.460678],[-79.931617,40.461959],[-79.930673,40.463493],[-79.929401,40.465611],[-79.928123,40.467723],[-79.924257,40.466297],[-79.922763,40.465943],[-79.921635,40.465681],[-79.919904,40.46507],[-79.918938,40.464719],[-79.917065,40.463086],[-79.915771,40.459858],[-79.917412,40.457481],[-79.918069,40.457929],[-79.921229,40.460045],[-79.922723,40.460656],[-79.925043,40.459954],[-79.92898,40.458758],[-79.934057,40.457262],[-79.934256,40.457577]]]]},""properties"":{""MOVEMENT_ID"":""54"",""DISPLAY_NAME"":""5800 Ansley Street, East Liberty, Pittsburgh"",""GEOID10"":""42003111500""}}",
78,69,567,5,271,83385,35175573,1505.31193761688,8459.29754264995,42003050900,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.983899,40.44852],[-79.980942,40.449915],[-79.979146,40.450402],[-79.97685,40.450965],[-79.973946,40.452705],[-79.973667,40.452843],[-79.96601,40.45566],[-79.966005,40.455191],[-79.965676,40.453665],[-79.964925,40.452883],[-79.966665,40.453175],[-79.969457,40.451997],[-79.971131,40.450209],[-79.972523,40.44962],[-79.972998,40.450493],[-79.97555,40.449409],[-79.982429,40.446493],[-79.983652,40.447642],[-79.983899,40.44852]]]]},""properties"":{""MOVEMENT_ID"":""69"",""DISPLAY_NAME"":""800 Francis Street, Bedford Dwellings, Pittsburgh"",""GEOID10"":""42003050900""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.983899,40.44852],[-79.980942,40.449915],[-79.979146,40.450402],[-79.97685,40.450965],[-79.973946,40.452705],[-79.973667,40.452843],[-79.96601,40.45566],[-79.966005,40.455191],[-79.965676,40.453665],[-79.964925,40.452883],[-79.966665,40.453175],[-79.969457,40.451997],[-79.971131,40.450209],[-79.972523,40.44962],[-79.972998,40.450493],[-79.97555,40.449409],[-79.982429,40.446493],[-79.983652,40.447642],[-79.983899,40.44852]]]]},""properties"":{""MOVEMENT_ID"":""69"",""DISPLAY_NAME"":""800 Francis Street, Bedford Dwellings, Pittsburgh"",""GEOID10"":""42003050900""}}"
79,69,567,12,342,119250,59941336,1935.61455566053,11093.2009518157,42003050900,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.983899,40.44852],[-79.980942,40.449915],[-79.979146,40.450402],[-79.97685,40.450965],[-79.973946,40.452705],[-79.973667,40.452843],[-79.96601,40.45566],[-79.966005,40.455191],[-79.965676,40.453665],[-79.964925,40.452883],[-79.966665,40.453175],[-79.969457,40.451997],[-79.971131,40.450209],[-79.972523,40.44962],[-79.972998,40.450493],[-79.97555,40.449409],[-79.982429,40.446493],[-79.983652,40.447642],[-79.983899,40.44852]]]]},""properties"":{""MOVEMENT_ID"":""69"",""DISPLAY_NAME"":""800 Francis Street, Bedford Dwellings, Pittsburgh"",""GEOID10"":""42003050900""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.983899,40.44852],[-79.980942,40.449915],[-79.979146,40.450402],[-79.97685,40.450965],[-79.973946,40.452705],[-79.973667,40.452843],[-79.96601,40.45566],[-79.966005,40.455191],[-79.965676,40.453665],[-79.964925,40.452883],[-79.966665,40.453175],[-79.969457,40.451997],[-79.971131,40.450209],[-79.972523,40.44962],[-79.972998,40.450493],[-79.97555,40.449409],[-79.982429,40.446493],[-79.983652,40.447642],[-79.983899,40.44852]]]]},""properties"":{""MOVEMENT_ID"":""69"",""DISPLAY_NAME"":""800 Francis Street, Bedford Dwellings, Pittsburgh"",""GEOID10"":""42003050900""}}",
80,70,567,12,142,119696,114721446,947.597034405521,6341.35932857891,42003070300,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.940948,40.451316],[-79.936805,40.452707],[-79.935964,40.453107],[-79.932568,40.454746],[-79.930979,40.452062],[-79.929646,40.449827],[-79.934205,40.4484],[-79.935802,40.447911],[-79.937291,40.447792],[-79.938838,40.447686],[-79.940948,40.451316]]]]},""properties"":{""MOVEMENT_ID"":""70"",""DISPLAY_NAME"":""5500 Walnut Street, Shadyside, Pittsburgh"",""GEOID10"":""42003070300""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.940948,40.451316],[-79.936805,40.452707],[-79.935964,40.453107],[-79.932568,40.454746],[-79.930979,40.452062],[-79.929646,40.449827],[-79.934205,40.4484],[-79.935802,40.447911],[-79.937291,40.447792],[-79.938838,40.447686],[-79.940948,40.451316]]]]},""properties"":{""MOVEMENT_ID"":""70"",""DISPLAY_NAME"":""5500 Walnut Street, Shadyside, Pittsburgh"",""GEOID10"":""42003070300""}}",
81,70,567,5,115,88041,80306395,752.326586701125,4954.32145133701,42003070300,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.940948,40.451316],[-79.936805,40.452707],[-79.935964,40.453107],[-79.932568,40.454746],[-79.930979,40.452062],[-79.929646,40.449827],[-79.934205,40.4484],[-79.935802,40.447911],[-79.937291,40.447792],[-79.938838,40.447686],[-79.940948,40.451316]]]]},""properties"":{""MOVEMENT_ID"":""70"",""DISPLAY_NAME"":""5500 Walnut Street, Shadyside, Pittsburgh"",""GEOID10"":""42003070300""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.940948,40.451316],[-79.936805,40.452707],[-79.935964,40.453107],[-79.932568,40.454746],[-79.930979,40.452062],[-79.929646,40.449827],[-79.934205,40.4484],[-79.935802,40.447911],[-79.937291,40.447792],[-79.938838,40.447686],[-79.940948,40.451316]]]]},""properties"":{""MOVEMENT_ID"":""70"",""DISPLAY_NAME"":""5500 Walnut Street, Shadyside, Pittsburgh"",""GEOID10"":""42003070300""}}"
88,74,567,12,95,45452,25434260,577.256183036927,3530.06999612575,42003220600,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.020109,40.4552],[-80.018075,40.455769],[-80.015391,40.456234],[-80.008334,40.457499],[-80.007764,40.458855],[-80.00684,40.459073],[-80.002238,40.458682],[-80.001667,40.456406],[-80.002621,40.456219],[-80.00763,40.455272],[-80.014568,40.453966],[-80.015472,40.453834],[-80.019429,40.453102],[-80.020109,40.4552]]]]},""properties"":{""MOVEMENT_ID"":""74"",""DISPLAY_NAME"":""1300 Boyle Street, Central Northside, Pittsburgh"",""GEOID10"":""42003220600""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.020109,40.4552],[-80.018075,40.455769],[-80.015391,40.456234],[-80.008334,40.457499],[-80.007764,40.458855],[-80.00684,40.459073],[-80.002238,40.458682],[-80.001667,40.456406],[-80.002621,40.456219],[-80.00763,40.455272],[-80.014568,40.453966],[-80.015472,40.453834],[-80.019429,40.453102],[-80.020109,40.4552]]]]},""properties"":{""MOVEMENT_ID"":""74"",""DISPLAY_NAME"":""1300 Boyle Street, Central Northside, Pittsburgh"",""GEOID10"":""42003220600""}}",
90,75,567,12,80,53777,51995719,507.384831576979,3242.8711871745,42003270100,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.053179,40.48217],[-80.0511,40.483782],[-80.049903,40.485523],[-80.046444,40.487163],[-80.045594,40.487804],[-80.043251,40.489569],[-80.040949,40.487647],[-80.036836,40.486647],[-80.03582,40.484311],[-80.035155,40.482407],[-80.033961,40.481707],[-80.03931,40.48049],[-80.041079,40.480067],[-80.04282,40.47967],[-80.043033,40.47893],[-80.043951,40.478524],[-80.048394,40.477106],[-80.051722,40.481287],[-80.053179,40.48217]]]]},""properties"":{""MOVEMENT_ID"":""75"",""DISPLAY_NAME"":""3700 Millerton Avenue, Brighton Heights, Pittsburgh"",""GEOID10"":""42003270100""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.053179,40.48217],[-80.0511,40.483782],[-80.049903,40.485523],[-80.046444,40.487163],[-80.045594,40.487804],[-80.043251,40.489569],[-80.040949,40.487647],[-80.036836,40.486647],[-80.03582,40.484311],[-80.035155,40.482407],[-80.033961,40.481707],[-80.03931,40.48049],[-80.041079,40.480067],[-80.04282,40.47967],[-80.043033,40.47893],[-80.043951,40.478524],[-80.048394,40.477106],[-80.051722,40.481287],[-80.053179,40.48217]]]]},""properties"":{""MOVEMENT_ID"":""75"",""DISPLAY_NAME"":""3700 Millerton Avenue, Brighton Heights, Pittsburgh"",""GEOID10"":""42003270100""}}",
102,81,567,12,60,54252,54580508,405.385906756104,2744.80115974589,42003429201,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.020866,40.553871],[-80.007453,40.554036],[-80.001855,40.553976],[-79.999588,40.553986],[-79.991226,40.553997],[-79.988921,40.553938],[-79.988456,40.543637],[-79.988921,40.543551],[-79.99292,40.543387],[-79.994326,40.543817],[-79.993877,40.539332],[-79.993543,40.538691],[-79.995213,40.538141],[-79.999001,40.535145],[-80.000464,40.531751],[-80.003766,40.532293],[-80.004043,40.530326],[-80.007412,40.52991],[-80.009939,40.530571],[-80.010782,40.532212],[-80.011038,40.533096],[-80.010987,40.536332],[-80.012451,40.540863],[-80.014484,40.543825],[-80.016929,40.54592],[-80.017486,40.546845],[-80.019269,40.550622],[-80.020866,40.553871]]]]},""properties"":{""MOVEMENT_ID"":""81"",""DISPLAY_NAME"":""Ross Park Trails, Pittsburgh"",""GEOID10"":""42003429201""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.020866,40.553871],[-80.007453,40.554036],[-80.001855,40.553976],[-79.999588,40.553986],[-79.991226,40.553997],[-79.988921,40.553938],[-79.988456,40.543637],[-79.988921,40.543551],[-79.99292,40.543387],[-79.994326,40.543817],[-79.993877,40.539332],[-79.993543,40.538691],[-79.995213,40.538141],[-79.999001,40.535145],[-80.000464,40.531751],[-80.003766,40.532293],[-80.004043,40.530326],[-80.007412,40.52991],[-80.009939,40.530571],[-80.010782,40.532212],[-80.011038,40.533096],[-80.010987,40.536332],[-80.012451,40.540863],[-80.014484,40.543825],[-80.016929,40.54592],[-80.017486,40.546845],[-80.019269,40.550622],[-80.020866,40.553871]]]]},""properties"":{""MOVEMENT_ID"":""81"",""DISPLAY_NAME"":""Ross Park Trails, Pittsburgh"",""GEOID10"":""42003429201""}}",
130,100,567,12,1055,251817,104440801,5424.62799437039,28738.0203597172,42003020300,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.996133,40.448182],[-79.992395,40.450413],[-79.990791,40.451588],[-79.980621,40.45904],[-79.979634,40.460081],[-79.976016,40.463091],[-79.973908,40.46587],[-79.968074,40.461012],[-79.974947,40.456294],[-79.972905,40.455613],[-79.973667,40.452843],[-79.973946,40.452705],[-79.97685,40.450965],[-79.979146,40.450402],[-79.980942,40.449915],[-79.983899,40.44852],[-79.987036,40.446593],[-79.990225,40.444681],[-79.9908,40.444419],[-79.990491,40.445199],[-79.990606,40.445579],[-79.99394,40.445253],[-79.994248,40.445439],[-79.994767,40.446086],[-79.99527,40.446885],[-79.996133,40.448182]]]]},""properties"":{""MOVEMENT_ID"":""100"",""DISPLAY_NAME"":""2500 Penn Avenue, Strip District, Pittsburgh"",""GEOID10"":""42003020300""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.996133,40.448182],[-79.992395,40.450413],[-79.990791,40.451588],[-79.980621,40.45904],[-79.979634,40.460081],[-79.976016,40.463091],[-79.973908,40.46587],[-79.968074,40.461012],[-79.974947,40.456294],[-79.972905,40.455613],[-79.973667,40.452843],[-79.973946,40.452705],[-79.97685,40.450965],[-79.979146,40.450402],[-79.980942,40.449915],[-79.983899,40.44852],[-79.987036,40.446593],[-79.990225,40.444681],[-79.9908,40.444419],[-79.990491,40.445199],[-79.990606,40.445579],[-79.99394,40.445253],[-79.994248,40.445439],[-79.994767,40.446086],[-79.99527,40.446885],[-79.996133,40.448182]]]]},""properties"":{""MOVEMENT_ID"":""100"",""DISPLAY_NAME"":""2500 Penn Avenue, Strip District, Pittsburgh"",""GEOID10"":""42003020300""}}",
131,100,567,5,736,180537,73800185,3798.16491628556,20201.0430723323,42003020300,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.996133,40.448182],[-79.992395,40.450413],[-79.990791,40.451588],[-79.980621,40.45904],[-79.979634,40.460081],[-79.976016,40.463091],[-79.973908,40.46587],[-79.968074,40.461012],[-79.974947,40.456294],[-79.972905,40.455613],[-79.973667,40.452843],[-79.973946,40.452705],[-79.97685,40.450965],[-79.979146,40.450402],[-79.980942,40.449915],[-79.983899,40.44852],[-79.987036,40.446593],[-79.990225,40.444681],[-79.9908,40.444419],[-79.990491,40.445199],[-79.990606,40.445579],[-79.99394,40.445253],[-79.994248,40.445439],[-79.994767,40.446086],[-79.99527,40.446885],[-79.996133,40.448182]]]]},""properties"":{""MOVEMENT_ID"":""100"",""DISPLAY_NAME"":""2500 Penn Avenue, Strip District, Pittsburgh"",""GEOID10"":""42003020300""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.996133,40.448182],[-79.992395,40.450413],[-79.990791,40.451588],[-79.980621,40.45904],[-79.979634,40.460081],[-79.976016,40.463091],[-79.973908,40.46587],[-79.968074,40.461012],[-79.974947,40.456294],[-79.972905,40.455613],[-79.973667,40.452843],[-79.973946,40.452705],[-79.97685,40.450965],[-79.979146,40.450402],[-79.980942,40.449915],[-79.983899,40.44852],[-79.987036,40.446593],[-79.990225,40.444681],[-79.9908,40.444419],[-79.990491,40.445199],[-79.990606,40.445579],[-79.99394,40.445253],[-79.994248,40.445439],[-79.994767,40.446086],[-79.99527,40.446885],[-79.996133,40.448182]]]]},""properties"":{""MOVEMENT_ID"":""100"",""DISPLAY_NAME"":""2500 Penn Avenue, Strip District, Pittsburgh"",""GEOID10"":""42003020300""}}"
132,101,567,12,113,68467,53355299,709.641344639146,4485.47298671112,42003040600,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.956174,40.435774],[-79.954532,40.437525],[-79.952335,40.439672],[-79.950614,40.439372],[-79.949244,40.441345],[-79.948953,40.44118],[-79.949788,40.440008],[-79.94986,40.43443],[-79.952213,40.434245],[-79.953191,40.434383],[-79.954729,40.434612],[-79.955938,40.434967],[-79.956408,40.435124],[-79.956174,40.435774]]]]},""properties"":{""MOVEMENT_ID"":""101"",""DISPLAY_NAME"":""Bolair Way, Central Oakland, Pittsburgh"",""GEOID10"":""42003040600""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.956174,40.435774],[-79.954532,40.437525],[-79.952335,40.439672],[-79.950614,40.439372],[-79.949244,40.441345],[-79.948953,40.44118],[-79.949788,40.440008],[-79.94986,40.43443],[-79.952213,40.434245],[-79.953191,40.434383],[-79.954729,40.434612],[-79.955938,40.434967],[-79.956408,40.435124],[-79.956174,40.435774]]]]},""properties"":{""MOVEMENT_ID"":""101"",""DISPLAY_NAME"":""Bolair Way, Central Oakland, Pittsburgh"",""GEOID10"":""42003040600""}}",
134,102,567,12,127,96726,85744354,834.597899121719,5499.6778699412,42003080600,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.943535,40.460022],[-79.943218,40.462342],[-79.941596,40.462204],[-79.941347,40.464099],[-79.936074,40.462976],[-79.936302,40.461763],[-79.936736,40.459446],[-79.937058,40.457675],[-79.93649,40.456565],[-79.938591,40.45591],[-79.943729,40.458812],[-79.943535,40.460022]]]]},""properties"":{""MOVEMENT_ID"":""102"",""DISPLAY_NAME"":""300 Asterisk Way, Bloomfield, Pittsburgh"",""GEOID10"":""42003080600""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.943535,40.460022],[-79.943218,40.462342],[-79.941596,40.462204],[-79.941347,40.464099],[-79.936074,40.462976],[-79.936302,40.461763],[-79.936736,40.459446],[-79.937058,40.457675],[-79.93649,40.456565],[-79.938591,40.45591],[-79.943729,40.458812],[-79.943535,40.460022]]]]},""properties"":{""MOVEMENT_ID"":""102"",""DISPLAY_NAME"":""300 Asterisk Way, Bloomfield, Pittsburgh"",""GEOID10"":""42003080600""}}",
135,102,567,5,110,81994,68403532,721.68552432681,4746.27986956209,42003080600,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.943535,40.460022],[-79.943218,40.462342],[-79.941596,40.462204],[-79.941347,40.464099],[-79.936074,40.462976],[-79.936302,40.461763],[-79.936736,40.459446],[-79.937058,40.457675],[-79.93649,40.456565],[-79.938591,40.45591],[-79.943729,40.458812],[-79.943535,40.460022]]]]},""properties"":{""MOVEMENT_ID"":""102"",""DISPLAY_NAME"":""300 Asterisk Way, Bloomfield, Pittsburgh"",""GEOID10"":""42003080600""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.943535,40.460022],[-79.943218,40.462342],[-79.941596,40.462204],[-79.941347,40.464099],[-79.936074,40.462976],[-79.936302,40.461763],[-79.936736,40.459446],[-79.937058,40.457675],[-79.93649,40.456565],[-79.938591,40.45591],[-79.943729,40.458812],[-79.943535,40.460022]]]]},""properties"":{""MOVEMENT_ID"":""102"",""DISPLAY_NAME"":""300 Asterisk Way, Bloomfield, Pittsburgh"",""GEOID10"":""42003080600""}}"
136,103,567,12,124,85280,77328438,795.266546040953,5127.49731577758,42003090300,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.957961,40.465182],[-79.955184,40.465652],[-79.954351,40.465798],[-79.952307,40.466142],[-79.95193,40.46617],[-79.948099,40.465702],[-79.948068,40.465698],[-79.949861,40.462183],[-79.949866,40.462087],[-79.951812,40.463146],[-79.952965,40.463608],[-79.953732,40.462807],[-79.954572,40.462807],[-79.957166,40.462428],[-79.957961,40.465182]]]]},""properties"":{""MOVEMENT_ID"":""103"",""DISPLAY_NAME"":""200 Ella Street, Bloomfield, Pittsburgh"",""GEOID10"":""42003090300""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.957961,40.465182],[-79.955184,40.465652],[-79.954351,40.465798],[-79.952307,40.466142],[-79.95193,40.46617],[-79.948099,40.465702],[-79.948068,40.465698],[-79.949861,40.462183],[-79.949866,40.462087],[-79.951812,40.463146],[-79.952965,40.463608],[-79.953732,40.462807],[-79.954572,40.462807],[-79.957166,40.462428],[-79.957961,40.465182]]]]},""properties"":{""MOVEMENT_ID"":""103"",""DISPLAY_NAME"":""200 Ella Street, Bloomfield, Pittsburgh"",""GEOID10"":""42003090300""}}",
137,103,567,5,119,63622,39444538,739.111121707728,4607.07114858053,42003090300,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.957961,40.465182],[-79.955184,40.465652],[-79.954351,40.465798],[-79.952307,40.466142],[-79.95193,40.46617],[-79.948099,40.465702],[-79.948068,40.465698],[-79.949861,40.462183],[-79.949866,40.462087],[-79.951812,40.463146],[-79.952965,40.463608],[-79.953732,40.462807],[-79.954572,40.462807],[-79.957166,40.462428],[-79.957961,40.465182]]]]},""properties"":{""MOVEMENT_ID"":""103"",""DISPLAY_NAME"":""200 Ella Street, Bloomfield, Pittsburgh"",""GEOID10"":""42003090300""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.957961,40.465182],[-79.955184,40.465652],[-79.954351,40.465798],[-79.952307,40.466142],[-79.95193,40.46617],[-79.948099,40.465702],[-79.948068,40.465698],[-79.949861,40.462183],[-79.949866,40.462087],[-79.951812,40.463146],[-79.952965,40.463608],[-79.953732,40.462807],[-79.954572,40.462807],[-79.957166,40.462428],[-79.957961,40.465182]]]]},""properties"":{""MOVEMENT_ID"":""103"",""DISPLAY_NAME"":""200 Ella Street, Bloomfield, Pittsburgh"",""GEOID10"":""42003090300""}}"
142,106,567,5,85,62987,54400021,556.504794930275,3652.75224943506,42003140200,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.937291,40.447792],[-79.935802,40.447911],[-79.934205,40.4484],[-79.929646,40.449827],[-79.928437,40.450212],[-79.925787,40.451201],[-79.923971,40.451932],[-79.922075,40.452686],[-79.920712,40.452894],[-79.92023,40.451218],[-79.921576,40.44767],[-79.920513,40.443851],[-79.92539,40.444005],[-79.927925,40.444121],[-79.930237,40.445197],[-79.934012,40.44685],[-79.936387,40.447534],[-79.937291,40.447792]]]]},""properties"":{""MOVEMENT_ID"":""106"",""DISPLAY_NAME"":""1100 Murray Hill Avenue, Squirrel Hill North, Pittsburgh"",""GEOID10"":""42003140200""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.937291,40.447792],[-79.935802,40.447911],[-79.934205,40.4484],[-79.929646,40.449827],[-79.928437,40.450212],[-79.925787,40.451201],[-79.923971,40.451932],[-79.922075,40.452686],[-79.920712,40.452894],[-79.92023,40.451218],[-79.921576,40.44767],[-79.920513,40.443851],[-79.92539,40.444005],[-79.927925,40.444121],[-79.930237,40.445197],[-79.934012,40.44685],[-79.936387,40.447534],[-79.937291,40.447792]]]]},""properties"":{""MOVEMENT_ID"":""106"",""DISPLAY_NAME"":""1100 Murray Hill Avenue, Squirrel Hill North, Pittsburgh"",""GEOID10"":""42003140200""}}"
143,106,567,12,109,97813,101037765,733.370841693587,4949.68445113912,42003140200,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.937291,40.447792],[-79.935802,40.447911],[-79.934205,40.4484],[-79.929646,40.449827],[-79.928437,40.450212],[-79.925787,40.451201],[-79.923971,40.451932],[-79.922075,40.452686],[-79.920712,40.452894],[-79.92023,40.451218],[-79.921576,40.44767],[-79.920513,40.443851],[-79.92539,40.444005],[-79.927925,40.444121],[-79.930237,40.445197],[-79.934012,40.44685],[-79.936387,40.447534],[-79.937291,40.447792]]]]},""properties"":{""MOVEMENT_ID"":""106"",""DISPLAY_NAME"":""1100 Murray Hill Avenue, Squirrel Hill North, Pittsburgh"",""GEOID10"":""42003140200""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.937291,40.447792],[-79.935802,40.447911],[-79.934205,40.4484],[-79.929646,40.449827],[-79.928437,40.450212],[-79.925787,40.451201],[-79.923971,40.451932],[-79.922075,40.452686],[-79.920712,40.452894],[-79.92023,40.451218],[-79.921576,40.44767],[-79.920513,40.443851],[-79.92539,40.444005],[-79.927925,40.444121],[-79.930237,40.445197],[-79.934012,40.44685],[-79.936387,40.447534],[-79.937291,40.447792]]]]},""properties"":{""MOVEMENT_ID"":""106"",""DISPLAY_NAME"":""1100 Murray Hill Avenue, Squirrel Hill North, Pittsburgh"",""GEOID10"":""42003140200""}}",
144,107,567,12,71,59757,67837631,467.863767307167,3102.22911836432,42003140800,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.923142,40.432354],[-79.922833,40.434754],[-79.922984,40.438056],[-79.919359,40.438041],[-79.916145,40.438036],[-79.913083,40.438028],[-79.911475,40.438013],[-79.909082,40.437051],[-79.909072,40.433968],[-79.915105,40.431393],[-79.915334,40.429887],[-79.907464,40.426485],[-79.912489,40.426473],[-79.914853,40.428018],[-79.915556,40.427877],[-79.921199,40.429171],[-79.923485,40.429738],[-79.923142,40.432354]]]]},""properties"":{""MOVEMENT_ID"":""107"",""DISPLAY_NAME"":""2100 Shady Avenue, Squirrel Hill South, Pittsburgh"",""GEOID10"":""42003140800""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.923142,40.432354],[-79.922833,40.434754],[-79.922984,40.438056],[-79.919359,40.438041],[-79.916145,40.438036],[-79.913083,40.438028],[-79.911475,40.438013],[-79.909082,40.437051],[-79.909072,40.433968],[-79.915105,40.431393],[-79.915334,40.429887],[-79.907464,40.426485],[-79.912489,40.426473],[-79.914853,40.428018],[-79.915556,40.427877],[-79.921199,40.429171],[-79.923485,40.429738],[-79.923142,40.432354]]]]},""properties"":{""MOVEMENT_ID"":""107"",""DISPLAY_NAME"":""2100 Shady Avenue, Squirrel Hill South, Pittsburgh"",""GEOID10"":""42003140800""}}",
